TicketID,Date,MemberID,Desc,Price,Type
228108,06/04/2013,,Banana,1,Snack
228110,06/04/2013,,Banana,1,Snack
228153,06/04/2013,,Banana,1,Snack
328578,06/04/2013,,Banana,1,Snack
228135,06/04/2013,999307,Banana,1,Snack
320897,07/04/2013,,Banana,1,Snack
320907,07/04/2013,,Banana,1,Snack
301137,08/04/2013,,Banana,1,Snack
301146,08/04/2013,,Banana,1,Snack
301146,08/04/2013,,Banana,1,Snack
301184,08/04/2013,,Banana,1,Snack
301184,08/04/2013,,Banana,1,Snack
301209,08/04/2013,,Banana,1,Snack
301227,08/04/2013,,Banana,1,Snack
301238,08/04/2013,,Banana,1,Snack
301141,08/04/2013,991943,Banana,1,Snack
310481,09/04/2013,,Banana,1,Snack
310484,09/04/2013,,Banana,1,Snack
310498,09/04/2013,,Banana,1,Snack
310507,09/04/2013,,Banana,1,Snack
310513,09/04/2013,,Banana,1,Snack
310522,09/04/2013,,Banana,1,Snack
310561,09/04/2013,,Banana,1,Snack
310518,09/04/2013,991702,Banana,1,Snack
316364,10/04/2013,,Banana,1,Snack
316364,10/04/2013,,Banana,1,Snack
316420,10/04/2013,,Banana,1,Snack
316443,10/04/2013,,Banana,1,Snack
316473,10/04/2013,,Banana,1,Snack
316474,10/04/2013,,Banana,1,Snack
316392,10/04/2013,990014,Banana,1,Snack
316485,10/04/2013,991367,Banana,1,Snack
305910,11/04/2013,,Banana,1,Snack
305922,11/04/2013,997095,Banana,1,Snack
224545,12/04/2013,,Banana,1,Snack
224576,12/04/2013,,Banana,1,Snack
224612,12/04/2013,,Banana,1,Snack
324637,12/04/2013,,Banana,1,Snack
324694,12/04/2013,,Banana,1,Snack
324696,12/04/2013,,Banana,1,Snack
224581,12/04/2013,997477,Banana,1,Snack
324640,12/04/2013,998866,Banana,1,Snack
228203,13/04/2013,,Banana,1,Snack
228211,13/04/2013,,Banana,1,Snack
228214,13/04/2013,,Banana,1,Snack
228249,13/04/2013,,Banana,1,Snack
328645,13/04/2013,,Banana,1,Snack
328669,13/04/2013,,Banana,1,Snack
328697,13/04/2013,,Banana,1,Snack
228204,13/04/2013,994331,Banana,1,Snack
228252,13/04/2013,998204,Banana,1,Snack
228176,13/04/2013,999299,Banana,1,Snack
320926,14/04/2013,,Banana,1,Snack
320937,14/04/2013,,Banana,1,Snack
320947,14/04/2013,,Banana,1,Snack
320969,14/04/2013,,Banana,1,Snack
301251,15/04/2013,,Banana,1,Snack
301256,15/04/2013,,Banana,1,Snack
301261,15/04/2013,,Banana,1,Snack
301269,15/04/2013,,Banana,1,Snack
301254,15/04/2013,996754,Banana,1,Snack
310655,16/04/2013,,Banana,1,Snack
310665,16/04/2013,,Banana,1,Snack
310669,16/04/2013,,Banana,1,Snack
310613,16/04/2013,995689,Banana,1,Snack
310691,16/04/2013,998911,Banana,1,Snack
316501,17/04/2013,,Banana,1,Snack
316506,17/04/2013,,Banana,1,Snack
306011,18/04/2013,,Banana,1,Snack
224618,19/04/2013,,Banana,1,Snack
224623,19/04/2013,,Banana,1,Snack
224644,19/04/2013,,Banana,1,Snack
224652,19/04/2013,,Banana,1,Snack
224656,19/04/2013,,Banana,1,Snack
224679,19/04/2013,,Banana,1,Snack
324717,19/04/2013,,Banana,1,Snack
324770,19/04/2013,996618,Banana,1,Snack
228296,20/04/2013,,Banana,1,Snack
328715,20/04/2013,,Banana,1,Snack
328716,20/04/2013,,Banana,1,Snack
328716,20/04/2013,,Banana,1,Snack
328751,20/04/2013,,Banana,1,Snack
328762,20/04/2013,990960,Banana,1,Snack
328739,20/04/2013,998019,Banana,1,Snack
228297,20/04/2013,999148,Banana,1,Snack
320992,21/04/2013,,Banana,1,Snack
321035,21/04/2013,,Banana,1,Snack
301324,22/04/2013,,Banana,1,Snack
301331,22/04/2013,,Banana,1,Snack
301353,22/04/2013,,Banana,1,Snack
301353,22/04/2013,,Banana,1,Snack
301411,22/04/2013,,Banana,1,Snack
301347,22/04/2013,991952,Banana,1,Snack
301346,22/04/2013,992549,Banana,1,Snack
301398,22/04/2013,994350,Banana,1,Snack
310721,23/04/2013,,Banana,1,Snack
310746,23/04/2013,,Banana,1,Snack
316564,24/04/2013,,Banana,1,Snack
316572,24/04/2013,,Banana,1,Snack
316580,24/04/2013,997699,Banana,1,Snack
306095,25/04/2013,,Banana,1,Snack
306025,25/04/2013,992204,Banana,1,Snack
306028,25/04/2013,994258,Banana,1,Snack
224745,26/04/2013,,Banana,1,Snack
224745,26/04/2013,,Banana,1,Snack
224759,26/04/2013,,Banana,1,Snack
324803,26/04/2013,,Banana,1,Snack
324805,26/04/2013,,Banana,1,Snack
324852,26/04/2013,,Banana,1,Snack
324799,26/04/2013,999763,Banana,1,Snack
328784,27/04/2013,,Banana,1,Snack
328819,27/04/2013,,Banana,1,Snack
228316,27/04/2013,998001,Banana,1,Snack
321080,28/04/2013,999418,Banana,1,Snack
301438,29/04/2013,,Banana,1,Snack
301479,29/04/2013,,Banana,1,Snack
301497,29/04/2013,,Banana,1,Snack
310770,30/04/2013,,Banana,1,Snack
310773,30/04/2013,,Banana,1,Snack
310783,30/04/2013,,Banana,1,Snack
310832,30/04/2013,,Banana,1,Snack
316634,01/05/2013,,Banana,1,Snack
316675,01/05/2013,,Banana,1,Snack
316690,01/05/2013,,Banana,1,Snack
316749,01/05/2013,993402,Banana,1,Snack
316709,01/05/2013,998366,Banana,1,Snack
306107,02/05/2013,,Banana,1,Snack
306119,02/05/2013,,Banana,1,Snack
306119,02/05/2013,,Banana,1,Snack
306129,02/05/2013,,Banana,1,Snack
306134,02/05/2013,,Banana,1,Snack
306109,02/05/2013,991683,Banana,1,Snack
224806,03/05/2013,,Banana,1,Snack
224848,03/05/2013,,Banana,1,Snack
224856,03/05/2013,,Banana,1,Snack
324916,03/05/2013,,Banana,1,Snack
228369,04/05/2013,,Banana,1,Snack
228370,04/05/2013,,Banana,1,Snack
228391,04/05/2013,,Banana,1,Snack
228405,04/05/2013,,Banana,1,Snack
228417,04/05/2013,,Banana,1,Snack
228426,04/05/2013,,Banana,1,Snack
328875,04/05/2013,,Banana,1,Snack
328887,04/05/2013,,Banana,1,Snack
228403,04/05/2013,998745,Banana,1,Snack
321178,05/05/2013,,Banana,1,Snack
321190,05/05/2013,,Banana,1,Snack
301503,06/05/2013,,Banana,1,Snack
301532,06/05/2013,,Banana,1,Snack
301556,06/05/2013,,Banana,1,Snack
301560,06/05/2013,,Banana,1,Snack
301560,06/05/2013,,Banana,1,Snack
301574,06/05/2013,,Banana,1,Snack
301580,06/05/2013,,Banana,1,Snack
301581,06/05/2013,,Banana,1,Snack
301581,06/05/2013,,Banana,1,Snack
301598,06/05/2013,,Banana,1,Snack
301543,06/05/2013,992390,Banana,1,Snack
310889,07/05/2013,,Banana,1,Snack
310838,07/05/2013,990045,Banana,1,Snack
310841,07/05/2013,991741,Banana,1,Snack
310858,07/05/2013,994037,Banana,1,Snack
316781,08/05/2013,,Banana,1,Snack
316788,08/05/2013,,Banana,1,Snack
316791,08/05/2013,,Banana,1,Snack
316794,08/05/2013,,Banana,1,Snack
316822,08/05/2013,,Banana,1,Snack
306181,09/05/2013,,Banana,1,Snack
306185,09/05/2013,,Banana,1,Snack
306196,09/05/2013,,Banana,1,Snack
306203,09/05/2013,,Banana,1,Snack
306211,09/05/2013,,Banana,1,Snack
306204,09/05/2013,991506,Banana,1,Snack
224873,10/05/2013,,Banana,1,Snack
224894,10/05/2013,,Banana,1,Snack
224902,10/05/2013,,Banana,1,Snack
324963,10/05/2013,,Banana,1,Snack
324973,10/05/2013,,Banana,1,Snack
324992,10/05/2013,,Banana,1,Snack
324992,10/05/2013,,Banana,1,Snack
324999,10/05/2013,,Banana,1,Snack
324999,10/05/2013,,Banana,1,Snack
325011,10/05/2013,,Banana,1,Snack
325035,10/05/2013,,Banana,1,Snack
325007,10/05/2013,995930,Banana,1,Snack
325003,10/05/2013,998047,Banana,1,Snack
228475,11/05/2013,,Banana,1,Snack
328909,11/05/2013,,Banana,1,Snack
328919,11/05/2013,,Banana,1,Snack
328985,11/05/2013,,Banana,1,Snack
228463,11/05/2013,991599,Banana,1,Snack
228463,11/05/2013,991599,Banana,1,Snack
328947,11/05/2013,993871,Banana,1,Snack
328970,11/05/2013,994325,Banana,1,Snack
328970,11/05/2013,994325,Banana,1,Snack
321265,12/05/2013,,Banana,1,Snack
321272,12/05/2013,,Banana,1,Snack
301608,13/05/2013,,Banana,1,Snack
301625,13/05/2013,,Banana,1,Snack
301654,13/05/2013,,Banana,1,Snack
301678,13/05/2013,,Banana,1,Snack
301667,13/05/2013,991004,Banana,1,Snack
310895,14/05/2013,,Banana,1,Snack
310906,14/05/2013,,Banana,1,Snack
310951,14/05/2013,,Banana,1,Snack
310960,14/05/2013,,Banana,1,Snack
310987,14/05/2013,,Banana,1,Snack
310998,14/05/2013,,Banana,1,Snack
311036,14/05/2013,,Banana,1,Snack
311046,14/05/2013,,Banana,1,Snack
311046,14/05/2013,,Banana,1,Snack
310900,14/05/2013,993489,Banana,1,Snack
310900,14/05/2013,993489,Banana,1,Snack
310914,14/05/2013,993613,Banana,1,Snack
310896,14/05/2013,998910,Banana,1,Snack
316921,15/05/2013,,Banana,1,Snack
316899,15/05/2013,999471,Banana,1,Snack
306239,16/05/2013,,Banana,1,Snack
306257,16/05/2013,,Banana,1,Snack
306284,16/05/2013,,Banana,1,Snack
306286,16/05/2013,,Banana,1,Snack
306318,16/05/2013,997510,Banana,1,Snack
224935,17/05/2013,,Banana,1,Snack
224935,17/05/2013,,Banana,1,Snack
325039,17/05/2013,,Banana,1,Snack
325098,17/05/2013,,Banana,1,Snack
325103,17/05/2013,,Banana,1,Snack
325104,17/05/2013,,Banana,1,Snack
325104,17/05/2013,,Banana,1,Snack
325105,17/05/2013,,Banana,1,Snack
228566,18/05/2013,,Banana,1,Snack
228566,18/05/2013,,Banana,1,Snack
228579,18/05/2013,,Banana,1,Snack
328998,18/05/2013,,Banana,1,Snack
328998,18/05/2013,,Banana,1,Snack
329021,18/05/2013,,Banana,1,Snack
329035,18/05/2013,,Banana,1,Snack
329047,18/05/2013,,Banana,1,Snack
329016,18/05/2013,991825,Banana,1,Snack
329016,18/05/2013,991825,Banana,1,Snack
329039,18/05/2013,993353,Banana,1,Snack
228564,18/05/2013,997340,Banana,1,Snack
221166,19/05/2013,,Banana,1,Snack
221186,19/05/2013,,Banana,1,Snack
221186,19/05/2013,,Banana,1,Snack
221201,19/05/2013,,Banana,1,Snack
321291,19/05/2013,,Banana,1,Snack
221192,19/05/2013,992583,Banana,1,Snack
221173,19/05/2013,993602,Banana,1,Snack
321322,19/05/2013,999760,Banana,1,Snack
301696,20/05/2013,,Banana,1,Snack
301743,20/05/2013,,Banana,1,Snack
301777,20/05/2013,,Banana,1,Snack
301740,20/05/2013,990284,Banana,1,Snack
301718,20/05/2013,991990,Banana,1,Snack
301718,20/05/2013,991990,Banana,1,Snack
301776,20/05/2013,999119,Banana,1,Snack
311055,21/05/2013,,Banana,1,Snack
311079,21/05/2013,,Banana,1,Snack
311091,21/05/2013,,Banana,1,Snack
311096,21/05/2013,,Banana,1,Snack
311107,21/05/2013,992584,Banana,1,Snack
311140,21/05/2013,998617,Banana,1,Snack
316934,22/05/2013,,Banana,1,Snack
316971,22/05/2013,,Banana,1,Snack
316972,22/05/2013,,Banana,1,Snack
316973,22/05/2013,,Banana,1,Snack
316982,22/05/2013,,Banana,1,Snack
316986,22/05/2013,,Banana,1,Snack
316994,22/05/2013,,Banana,1,Snack
316996,22/05/2013,,Banana,1,Snack
316999,22/05/2013,,Banana,1,Snack
317010,22/05/2013,,Banana,1,Snack
306351,23/05/2013,,Banana,1,Snack
306398,23/05/2013,,Banana,1,Snack
224992,24/05/2013,,Banana,1,Snack
225085,24/05/2013,,Banana,1,Snack
325127,24/05/2013,,Banana,1,Snack
325191,24/05/2013,,Banana,1,Snack
325202,24/05/2013,,Banana,1,Snack
325156,24/05/2013,990551,Banana,1,Snack
325178,24/05/2013,997666,Banana,1,Snack
228612,25/05/2013,,Banana,1,Snack
228647,25/05/2013,,Banana,1,Snack
329123,25/05/2013,,Banana,1,Snack
329077,25/05/2013,994976,Banana,1,Snack
228620,25/05/2013,997153,Banana,1,Snack
221212,26/05/2013,,Banana,1,Snack
221229,26/05/2013,,Banana,1,Snack
221244,26/05/2013,,Banana,1,Snack
221244,26/05/2013,,Banana,1,Snack
221254,26/05/2013,,Banana,1,Snack
221258,26/05/2013,,Banana,1,Snack
221261,26/05/2013,,Banana,1,Snack
221261,26/05/2013,,Banana,1,Snack
221276,26/05/2013,,Banana,1,Snack
321335,26/05/2013,,Banana,1,Snack
321367,26/05/2013,,Banana,1,Snack
321386,26/05/2013,,Banana,1,Snack
321400,26/05/2013,,Banana,1,Snack
321408,26/05/2013,,Banana,1,Snack
321361,26/05/2013,997608,Banana,1,Snack
301818,27/05/2013,,Banana,1,Snack
301818,27/05/2013,,Banana,1,Snack
301845,27/05/2013,,Banana,1,Snack
301814,27/05/2013,995179,Banana,1,Snack
311171,28/05/2013,,Banana,1,Snack
311186,28/05/2013,,Banana,1,Snack
317014,29/05/2013,,Banana,1,Snack
317028,29/05/2013,,Banana,1,Snack
317042,29/05/2013,,Banana,1,Snack
317049,29/05/2013,,Banana,1,Snack
306405,30/05/2013,,Banana,1,Snack
306414,30/05/2013,,Banana,1,Snack
306439,30/05/2013,,Banana,1,Snack
306439,30/05/2013,,Banana,1,Snack
306447,30/05/2013,,Banana,1,Snack
306452,30/05/2013,,Banana,1,Snack
306409,30/05/2013,999265,Banana,1,Snack
225141,31/05/2013,,Banana,1,Snack
325281,31/05/2013,,Banana,1,Snack
325221,31/05/2013,990583,Banana,1,Snack
225098,31/05/2013,997416,Banana,1,Snack
228663,01/06/2013,,Banana,1,Snack
228664,01/06/2013,,Banana,1,Snack
228669,01/06/2013,,Banana,1,Snack
228686,01/06/2013,,Banana,1,Snack
329147,01/06/2013,,Banana,1,Snack
329153,01/06/2013,,Banana,1,Snack
329186,01/06/2013,,Banana,1,Snack
329202,01/06/2013,,Banana,1,Snack
228699,01/06/2013,994200,Banana,1,Snack
329149,01/06/2013,994324,Banana,1,Snack
228689,01/06/2013,994484,Banana,1,Snack
228710,01/06/2013,996318,Banana,1,Snack
221293,02/06/2013,,Banana,1,Snack
221302,02/06/2013,,Banana,1,Snack
221326,02/06/2013,,Banana,1,Snack
321468,02/06/2013,,Banana,1,Snack
321494,02/06/2013,,Banana,1,Snack
321461,02/06/2013,999844,Banana,1,Snack
301881,03/06/2013,,Banana,1,Snack
301898,03/06/2013,,Banana,1,Snack
301901,03/06/2013,,Banana,1,Snack
301902,03/06/2013,,Banana,1,Snack
301908,03/06/2013,,Banana,1,Snack
301919,03/06/2013,,Banana,1,Snack
301929,03/06/2013,,Banana,1,Snack
301942,03/06/2013,,Banana,1,Snack
301951,03/06/2013,,Banana,1,Snack
301965,03/06/2013,,Banana,1,Snack
301966,03/06/2013,,Banana,1,Snack
311248,04/06/2013,,Banana,1,Snack
311291,04/06/2013,,Banana,1,Snack
311294,04/06/2013,,Banana,1,Snack
311331,04/06/2013,,Banana,1,Snack
311249,04/06/2013,991799,Banana,1,Snack
311275,04/06/2013,994159,Banana,1,Snack
311242,04/06/2013,999004,Banana,1,Snack
311242,04/06/2013,999004,Banana,1,Snack
317119,05/06/2013,,Banana,1,Snack
317124,05/06/2013,,Banana,1,Snack
317160,05/06/2013,,Banana,1,Snack
317166,05/06/2013,,Banana,1,Snack
317189,05/06/2013,,Banana,1,Snack
306466,06/06/2013,,Banana,1,Snack
306489,06/06/2013,,Banana,1,Snack
225180,07/06/2013,,Banana,1,Snack
225194,07/06/2013,,Banana,1,Snack
225201,07/06/2013,,Banana,1,Snack
225201,07/06/2013,,Banana,1,Snack
325304,07/06/2013,,Banana,1,Snack
325349,07/06/2013,,Banana,1,Snack
325352,07/06/2013,,Banana,1,Snack
325365,07/06/2013,,Banana,1,Snack
325367,07/06/2013,,Banana,1,Snack
225205,07/06/2013,991211,Banana,1,Snack
228759,08/06/2013,,Banana,1,Snack
228770,08/06/2013,,Banana,1,Snack
329238,08/06/2013,,Banana,1,Snack
329250,08/06/2013,,Banana,1,Snack
329270,08/06/2013,990426,Banana,1,Snack
221374,09/06/2013,,Banana,1,Snack
221386,09/06/2013,,Banana,1,Snack
221402,09/06/2013,,Banana,1,Snack
221411,09/06/2013,,Banana,1,Snack
221412,09/06/2013,,Banana,1,Snack
221414,09/06/2013,,Banana,1,Snack
321519,09/06/2013,,Banana,1,Snack
230610,21/12/2013,,Vegetable Soup,3,Main
230610,21/12/2013,,Vegetable Soup,3,Main
230610,21/12/2013,,Vegetable Soup,3,Main
230612,21/12/2013,,Vegetable Soup,3,Main
230614,21/12/2013,999451,Vegetable Soup,3,Main
230614,21/12/2013,999451,Vegetable Soup,3,Main
230616,21/12/2013,,Vegetable Soup,3,Main
230616,21/12/2013,,Vegetable Soup,3,Main
230618,21/12/2013,993190,Vegetable Soup,3,Main
230618,21/12/2013,993190,Vegetable Soup,3,Main
230618,21/12/2013,993190,Vegetable Soup,3,Main
230624,28/12/2013,,Vegetable Soup,3,Main
230624,28/12/2013,,Vegetable Soup,3,Main
230630,28/12/2013,,Vegetable Soup,3,Main
230635,28/12/2013,,Vegetable Soup,3,Main
230635,28/12/2013,,Vegetable Soup,3,Main
230639,28/12/2013,,Vegetable Soup,3,Main
230647,28/12/2013,,Vegetable Soup,3,Main
230648,28/12/2013,,Vegetable Soup,3,Main
230648,28/12/2013,,Vegetable Soup,3,Main
230650,28/12/2013,,Vegetable Soup,3,Main
230650,28/12/2013,,Vegetable Soup,3,Main
230650,28/12/2013,,Vegetable Soup,3,Main
230665,28/12/2013,,Vegetable Soup,3,Main
230685,28/12/2013,998362,Vegetable Soup,3,Main
230685,28/12/2013,998362,Vegetable Soup,3,Main
230690,28/12/2013,,Vegetable Soup,3,Main
230690,28/12/2013,,Vegetable Soup,3,Main
230698,28/12/2013,,Vegetable Soup,3,Main
230699,28/12/2013,,Vegetable Soup,3,Main
230701,28/12/2013,990258,Vegetable Soup,3,Main
230705,28/12/2013,991721,Vegetable Soup,3,Main
230707,28/12/2013,,Vegetable Soup,3,Main
300003,07/01/2013,,Vegetable Soup,3,Main
300005,07/01/2013,994823,Vegetable Soup,3,Main
300010,07/01/2013,,Vegetable Soup,3,Main
300010,07/01/2013,,Vegetable Soup,3,Main
300011,07/01/2013,,Vegetable Soup,3,Main
300019,07/01/2013,,Vegetable Soup,3,Main
300021,07/01/2013,,Vegetable Soup,3,Main
300021,07/01/2013,,Vegetable Soup,3,Main
300021,07/01/2013,,Vegetable Soup,3,Main
300024,07/01/2013,,Vegetable Soup,3,Main
300025,07/01/2013,,Vegetable Soup,3,Main
300025,07/01/2013,,Vegetable Soup,3,Main
300025,07/01/2013,,Vegetable Soup,3,Main
300035,07/01/2013,,Vegetable Soup,3,Main
300037,07/01/2013,,Vegetable Soup,3,Main
300044,07/01/2013,,Vegetable Soup,3,Main
300044,07/01/2013,,Vegetable Soup,3,Main
300047,07/01/2013,,Vegetable Soup,3,Main
300047,07/01/2013,,Vegetable Soup,3,Main
300053,07/01/2013,993537,Vegetable Soup,3,Main
300053,07/01/2013,993537,Vegetable Soup,3,Main
300054,07/01/2013,,Vegetable Soup,3,Main
300054,07/01/2013,,Vegetable Soup,3,Main
300056,14/01/2013,993294,Vegetable Soup,3,Main
300056,14/01/2013,993294,Vegetable Soup,3,Main
300073,14/01/2013,,Vegetable Soup,3,Main
300073,14/01/2013,,Vegetable Soup,3,Main
300075,14/01/2013,,Vegetable Soup,3,Main
300075,14/01/2013,,Vegetable Soup,3,Main
300079,14/01/2013,995570,Vegetable Soup,3,Main
300079,14/01/2013,995570,Vegetable Soup,3,Main
300083,14/01/2013,,Vegetable Soup,3,Main
300083,14/01/2013,,Vegetable Soup,3,Main
300084,14/01/2013,991673,Vegetable Soup,3,Main
300084,14/01/2013,991673,Vegetable Soup,3,Main
300090,14/01/2013,,Vegetable Soup,3,Main
300095,14/01/2013,,Vegetable Soup,3,Main
300095,14/01/2013,,Vegetable Soup,3,Main
300100,14/01/2013,,Vegetable Soup,3,Main
300101,14/01/2013,,Vegetable Soup,3,Main
300107,14/01/2013,,Vegetable Soup,3,Main
300112,14/01/2013,,Vegetable Soup,3,Main
300115,14/01/2013,,Vegetable Soup,3,Main
300115,14/01/2013,,Vegetable Soup,3,Main
300117,14/01/2013,,Vegetable Soup,3,Main
300128,14/01/2013,,Vegetable Soup,3,Main
300128,14/01/2013,,Vegetable Soup,3,Main
300128,14/01/2013,,Vegetable Soup,3,Main
300134,14/01/2013,993266,Vegetable Soup,3,Main
300135,14/01/2013,,Vegetable Soup,3,Main
300145,14/01/2013,990027,Vegetable Soup,3,Main
300145,14/01/2013,990027,Vegetable Soup,3,Main
300145,14/01/2013,990027,Vegetable Soup,3,Main
300146,14/01/2013,992467,Vegetable Soup,3,Main
300146,14/01/2013,992467,Vegetable Soup,3,Main
300147,14/01/2013,,Vegetable Soup,3,Main
300149,14/01/2013,,Vegetable Soup,3,Main
300149,14/01/2013,,Vegetable Soup,3,Main
300152,14/01/2013,998278,Vegetable Soup,3,Main
300152,14/01/2013,998278,Vegetable Soup,3,Main
300152,14/01/2013,998278,Vegetable Soup,3,Main
300161,14/01/2013,996341,Vegetable Soup,3,Main
300164,14/01/2013,,Vegetable Soup,3,Main
300165,14/01/2013,,Vegetable Soup,3,Main
300166,14/01/2013,,Vegetable Soup,3,Main
300168,14/01/2013,,Vegetable Soup,3,Main
300174,14/01/2013,,Vegetable Soup,3,Main
300176,21/01/2013,,Vegetable Soup,3,Main
300180,21/01/2013,,Vegetable Soup,3,Main
300180,21/01/2013,,Vegetable Soup,3,Main
300180,21/01/2013,,Vegetable Soup,3,Main
300189,21/01/2013,,Vegetable Soup,3,Main
300194,21/01/2013,,Vegetable Soup,3,Main
300199,21/01/2013,,Vegetable Soup,3,Main
300201,21/01/2013,990935,Vegetable Soup,3,Main
300205,21/01/2013,994823,Vegetable Soup,3,Main
300206,21/01/2013,,Vegetable Soup,3,Main
300216,21/01/2013,,Vegetable Soup,3,Main
300218,21/01/2013,,Vegetable Soup,3,Main
300221,21/01/2013,,Vegetable Soup,3,Main
300226,21/01/2013,,Vegetable Soup,3,Main
300226,21/01/2013,,Vegetable Soup,3,Main
300226,21/01/2013,,Vegetable Soup,3,Main
300228,21/01/2013,,Vegetable Soup,3,Main
300228,21/01/2013,,Vegetable Soup,3,Main
300230,21/01/2013,,Vegetable Soup,3,Main
300230,21/01/2013,,Vegetable Soup,3,Main
300232,21/01/2013,996176,Vegetable Soup,3,Main
300242,21/01/2013,,Vegetable Soup,3,Main
300250,21/01/2013,,Vegetable Soup,3,Main
300250,21/01/2013,,Vegetable Soup,3,Main
300251,21/01/2013,,Vegetable Soup,3,Main
300260,21/01/2013,,Vegetable Soup,3,Main
300260,21/01/2013,,Vegetable Soup,3,Main
300260,21/01/2013,,Vegetable Soup,3,Main
300262,21/01/2013,997971,Vegetable Soup,3,Main
300264,21/01/2013,,Vegetable Soup,3,Main
300264,21/01/2013,,Vegetable Soup,3,Main
300278,21/01/2013,,Vegetable Soup,3,Main
300278,21/01/2013,,Vegetable Soup,3,Main
300278,21/01/2013,,Vegetable Soup,3,Main
300278,21/01/2013,,Vegetable Soup,3,Main
300281,21/01/2013,,Vegetable Soup,3,Main
300281,21/01/2013,,Vegetable Soup,3,Main
300281,21/01/2013,,Vegetable Soup,3,Main
300289,21/01/2013,993810,Vegetable Soup,3,Main
300293,21/01/2013,999973,Vegetable Soup,3,Main
300293,21/01/2013,999973,Vegetable Soup,3,Main
300294,21/01/2013,,Vegetable Soup,3,Main
300294,21/01/2013,,Vegetable Soup,3,Main
300294,21/01/2013,,Vegetable Soup,3,Main
300294,21/01/2013,,Vegetable Soup,3,Main
300295,21/01/2013,,Vegetable Soup,3,Main
300312,28/01/2013,,Vegetable Soup,3,Main
300321,28/01/2013,999424,Vegetable Soup,3,Main
300321,28/01/2013,999424,Vegetable Soup,3,Main
300329,28/01/2013,,Vegetable Soup,3,Main
300329,28/01/2013,,Vegetable Soup,3,Main
300332,28/01/2013,,Vegetable Soup,3,Main
300338,28/01/2013,,Vegetable Soup,3,Main
300338,28/01/2013,,Vegetable Soup,3,Main
300340,28/01/2013,,Vegetable Soup,3,Main
300343,28/01/2013,,Vegetable Soup,3,Main
300346,28/01/2013,,Vegetable Soup,3,Main
300347,28/01/2013,999422,Vegetable Soup,3,Main
300350,28/01/2013,,Vegetable Soup,3,Main
300353,28/01/2013,,Vegetable Soup,3,Main
300354,28/01/2013,,Vegetable Soup,3,Main
300354,28/01/2013,,Vegetable Soup,3,Main
300357,28/01/2013,,Vegetable Soup,3,Main
300362,28/01/2013,,Vegetable Soup,3,Main
300362,28/01/2013,,Vegetable Soup,3,Main
300365,28/01/2013,,Vegetable Soup,3,Main
300365,28/01/2013,,Vegetable Soup,3,Main
300365,28/01/2013,,Vegetable Soup,3,Main
300366,28/01/2013,,Vegetable Soup,3,Main
300366,28/01/2013,,Vegetable Soup,3,Main
300368,28/01/2013,997812,Vegetable Soup,3,Main
300368,28/01/2013,997812,Vegetable Soup,3,Main
300375,28/01/2013,,Vegetable Soup,3,Main
300382,28/01/2013,993409,Vegetable Soup,3,Main
300382,28/01/2013,993409,Vegetable Soup,3,Main
300389,28/01/2013,,Vegetable Soup,3,Main
300389,28/01/2013,,Vegetable Soup,3,Main
300393,28/01/2013,,Vegetable Soup,3,Main
300396,28/01/2013,997889,Vegetable Soup,3,Main
300396,28/01/2013,997889,Vegetable Soup,3,Main
300417,28/01/2013,,Vegetable Soup,3,Main
300420,04/02/2013,,Vegetable Soup,3,Main
300422,04/02/2013,,Vegetable Soup,3,Main
300428,04/02/2013,,Vegetable Soup,3,Main
300430,04/02/2013,,Vegetable Soup,3,Main
300434,04/02/2013,,Vegetable Soup,3,Main
300434,04/02/2013,,Vegetable Soup,3,Main
300441,04/02/2013,990118,Vegetable Soup,3,Main
300441,04/02/2013,990118,Vegetable Soup,3,Main
300442,04/02/2013,991496,Vegetable Soup,3,Main
300444,04/02/2013,,Vegetable Soup,3,Main
300444,04/02/2013,,Vegetable Soup,3,Main
300449,04/02/2013,,Vegetable Soup,3,Main
300449,04/02/2013,,Vegetable Soup,3,Main
300451,04/02/2013,993161,Vegetable Soup,3,Main
300454,04/02/2013,,Vegetable Soup,3,Main
300456,04/02/2013,,Vegetable Soup,3,Main
300456,04/02/2013,,Vegetable Soup,3,Main
300463,04/02/2013,,Vegetable Soup,3,Main
300463,04/02/2013,,Vegetable Soup,3,Main
300463,04/02/2013,,Vegetable Soup,3,Main
300464,04/02/2013,,Vegetable Soup,3,Main
300466,04/02/2013,,Vegetable Soup,3,Main
300472,04/02/2013,,Vegetable Soup,3,Main
300486,04/02/2013,,Vegetable Soup,3,Main
300486,04/02/2013,,Vegetable Soup,3,Main
300487,04/02/2013,,Vegetable Soup,3,Main
300487,04/02/2013,,Vegetable Soup,3,Main
300489,04/02/2013,,Vegetable Soup,3,Main
300491,04/02/2013,,Vegetable Soup,3,Main
300492,04/02/2013,,Vegetable Soup,3,Main
300492,04/02/2013,,Vegetable Soup,3,Main
300493,04/02/2013,,Vegetable Soup,3,Main
300493,04/02/2013,,Vegetable Soup,3,Main
300495,11/02/2013,992035,Vegetable Soup,3,Main
300515,11/02/2013,,Vegetable Soup,3,Main
300515,11/02/2013,,Vegetable Soup,3,Main
300518,11/02/2013,,Vegetable Soup,3,Main
300521,11/02/2013,,Vegetable Soup,3,Main
300521,11/02/2013,,Vegetable Soup,3,Main
300524,11/02/2013,,Vegetable Soup,3,Main
